sample,query,result,results_dir
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Dolichospermum_circinale_AWQC131C_saxitoxin_BGC_GenBank_DQ787201v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.32
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Dolichospermum_sp_WA102_IMG_2651869734.fna,1,outputs.sourmash.ehi5zo8i/results.1.33
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Dolichospermum_sp_WA102_IMG_2651869734.fna,1,outputs.sourmash.ehi5zo8i/results.1.34
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_aeruginosa_NIES-843_GCF_000010625v1_ASM1062v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.35
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_aeruginosa_NIES-843_GCF_000010625v1_ASM1062v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.36
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.37
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_aeruginosa_PCC_7806_microcystin_BGC_GenBank_AF183408v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.38
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_panniformis_FACHB-1757_GCA_001264245v1_ASM126424v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.39
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_panniformis_FACHB-1757_GCA_001264245v1_ASM126424v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.40
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_panniformis_mcyE_gene_PopSet_1449695647.fna,1,outputs.sourmash.ehi5zo8i/results.1.41
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_panniformis_mcyE_gene_PopSet_1449695647.fna,1,outputs.sourmash.ehi5zo8i/results.1.42
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_panniformis_rRNA_genes_PopSet_1349631868.fna,0,outputs.sourmash.ehi5zo8i/results.1.43
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microcystis_panniformis_rRNA_genes_PopSet_1349631868.fna,0,outputs.sourmash.ehi5zo8i/results.1.44
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microseira_wollei_SXT_genes_GenBank_EU603711v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.45
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Microseira_wollei_SXT_genes_GenBank_EU603711v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.46
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Nodularia_spumigena_CCY9414_GCF_000340565v2_ASM34056v3_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.47
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Nodularia_spumigena_CCY9414_GCF_000340565v2_ASM34056v3_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.48
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Prochlorothrix_hollandica_PCC9006_IMG_2509276045.fna,1,outputs.sourmash.ehi5zo8i/results.1.49
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Prochlorothrix_hollandica_PCC9006_IMG_2509276045.fna,1,outputs.sourmash.ehi5zo8i/results.1.50
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Raphidiopsis_brookii_GCF_000175855v1_ASM17585v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.51
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Raphidiopsis_brookii_GCF_000175855v1_ASM17585v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.52
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_lacustris_IMG_2883099579.fna,1,outputs.sourmash.ehi5zo8i/results.1.53
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_lacustris_IMG_2883099579.fna,1,outputs.sourmash.ehi5zo8i/results.1.54
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_BS55D_GCA_004332415v1_ASM433241v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.55
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_BS55D_GCA_004332415v1_ASM433241v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.56
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_BS56D_GCA_004332405v1_ASM433240v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.57
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_BS56D_GCA_004332405v1_ASM433240v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.58
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_CB0101_rRNA_genes_GenBank_AY704673v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.59
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_CB0101_rRNA_genes_GenBank_AY704673v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.60
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_CB0205_rRNA_genes_GenBank_AY704681v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.61
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_CB0205_rRNA_genes_GenBank_AY704681v1.fna,1,outputs.sourmash.ehi5zo8i/results.1.62
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_KORDI52_IMG_2507262012.fna,1,outputs.sourmash.ehi5zo8i/results.1.63
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_KORDI52_IMG_2507262012.fna,1,outputs.sourmash.ehi5zo8i/results.1.64
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_RS9916_GCA_000153825v1_ASM15382v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.65
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_RS9916_GCA_000153825v1_ASM15382v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.66
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_RS9917_GCA_000153065v1_ASM15306v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.67
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_RS9917_GCA_000153065v1_ASM15306v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.68
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_TMED187_GCA_002171995v1_ASM217199v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.69
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_TMED187_GCA_002171995v1_ASM217199v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.70
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_WH7805_GCA_000153285v1_ASM15328v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.71
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_WH7805_GCA_000153285v1_ASM15328v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.72
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_WH8101_GCA_014304795v1_ASM1430479v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.73
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_WH8101_GCA_014304795v1_ASM1430479v1_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.74
../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/syntheticreads/mock_8M_HAB_metagenome.fq.gz,../../../../../../Volumes/Xavier_Blue/HBOI/mock_HAB/ref_genes_and_genomes/cyanobacteria/Synechococcus_sp_WH8109_GCA_000161795v2_ASM16179v2_genomic.fna,1,outputs.sourmash.ehi5zo8i/results.1.75
